sentence_id	sentence	sentence_domain	source
a8c9874fad8fc98c9761105c48cc36dc623552b6ca942345476160471669f0f0	مٹی کی محبت ہم  نے جانی ہےـ		Self Citation
a953f504ce39071b8745a39fdc6981f42dff68796c3fd19193bab182ca9b14d0	Boi wapo wabw'agha mbew'a.	general	Myself
a953fe79142755421abbaf797a3a623a97c70a9975db943e5f913f78369f2255	Wodekanilwa useke avua kavui na mbande.	general	Myself
a95b7d706cd37ae8ea70e90f80003af2b09500a11d897e80676b9020b917a63c	Nidumie magome defuilwa Sena.	general	Myself
a95e66b56cefc64b550e6410df2ed891e6c3a5dbbc6c305c4de227001b7196f0	Chia radendia na mazozo ghaka mengi.	nature_environment	Myself
a988e4fb4d8559a5883e7406bb114ce4f5156ecb1b68c1d124b1a0c5cd7c4ef9	मै यह जानता हूँ की एक दिन यह सत्य सबको समझ में आएगा		hindivoice
a98987a3f8ba951f1e3dcc4179639690af4fb827587719033aba76d35d902bbb	Do chidiya hoti hai.. 		Self
a99d0f9cef92df807277f0ace15b2a05ceefe9cce0bddede3635b22050d419d6	Wameria kuw'a mbuw'a yose.	general	Myself
a9a2f94afd8fbdc50f9fce59486047b55b8920297428875fef832cc69c64afd2	წავიდა მელა წავიდნენ ტყეში, მოვიდა მელა ვინ დარჩა ტყეში	general	თავსატეხი
a9b483fad8e5eb7629b415439054e1e23200c218f12403e64ed3afa1a5822c55	Ihre Tochter wünscht Sie zu sprechen, Mr. Jordan.		https://www.projekt-gutenberg.org/alexander/generals/chap001.html
a9ddeaad9050f11d3f4a29d9b2573dbbdde9321eee76ccd8e0ddd7ebea124072	this trap snaps shut when a creature steps on a pressure plate.		System Reference Document 5.1 Creative Commons
a9e27dd939a3cf5b13b209ae5564b6d6494a5b4bec13fd55adb539b1efb993e8	Hii my name is sachin kumar 		Teaching
a9fda577172389ca645cf8114bb8c540c99dfb0455101e957b4e58cc3a568812	Wadalala andonyi.	general	Myself
a9ff0227c8a97f6419165052d35dc7d3d8b62ac789a88bce8ef6ac354206a51f	Koshi yaw'o yebia kweli.	general	Myself
aa232f5cbb98f20ad2aac066a54468daf76391759c8c62055e3b26dfb41f3caa	Plane shift and gate can transport adventurers directly		System Reference Document 5.1 Creative Commons
aa3bed1e631dcecbca491d859b0fdc4392a467a9233de002a8e6e32cf18c7ec7	Bumblebee channel 		Logo
aa5d12350dc9294d8ff836781d83a340ea7f8036a11b9266f349ca62a40549f9	Oka na ighembe gha kisirima.	general	Myself
aa673cbef30a548fd4cb6f8ed97e1a19ee651a7117e5bcf6794f415c096a5d93	ہمیں اپنے خوابوں کو پورا کرنا چاہیے. 		self
aa693d4423a685816f8ae9e2a912eec5fc2ad9a0d14b21d3f50e3a5ebf7e6e38	Ng'ombe yapedu daraineka mkuku eri ifunye mariw'a malazi.		self
aa755580fc4f5f8594e2e9bd00a10a07a7da3af84177fd43fc45e409d7977b03	ژمارە، ژمارەکان، ژمارەکە، یەک ، دوو ، سێ 		ژمارەکان لەزمانی کوردی سۆرانی 
aa9ff25ea17b97c340a358ebeff24cf2d43b2b212ad0a24917f6d41ebdab79e2	ukirecord sometimes unaambiwa the sentences are long, so waambiwa utengeneze sentensi fupi.		self
aaba44ded00857856a60bc23475b29716c9b43e95bd6b70c28c153dd6a4a1627	Wadadeka na maka.	general	Myself
aabb8b3ee9531b5f6b007d8f8a1478f12f1ecd58f00b2530fb3cafdc333ba6f8	Dr. Bastian's custom of washing his head daily gave rise to much remark.		The Golden Bough
aad0c0652df7afd6fe04c6b52bde5b33d89a6610b552c76081d862050b0d4d73	 Ok, não faço ideia de onde estou e nem do meu próprio nome...  		Self Citation
ab0dfa2907d9d68ad1e476c23a8aabf872628f5406295904752118850237ca27	Waw'ebonya malagho ghisew'eelikia.	general	Myself
ab326b3cd237ebd92c19cd6f01db472cb24e330af7fb515873fde0d00d487aad	ccc. ewfsdf 	media_entertainment	wefefw
ab45f7d4b3134f187a069b304a3fb8e0ef2279d050f2397106b0ba34295db71d	Nengiya woruwu, wikawoka kunirambatua!		self
ab9b61d9a2b8eef66fa206880d9f9a82d525c2b3ffe1375bbbc92bafb4f3e5b3	Don't every give up in life.		Self Citation
aba4ff451006ad3b9918559983177453177c2604eb9734952bece6a77347019a	Something with artificial intelligence to mske lots of money.		Eigener Satz
abad6d7c01a51b2459b6cf624f7203110453adc7dcf3b7a74b30f0646975523a	Waw'ona usighe mundu wa w'omi wake.	general	Myself
abb2f965e740d79efe40e748afc0af09abe6cee0e50a195221bbe6255000924d	وہ اپنے والدین کی پسندیدگی ہیں۔  		Urdu
abb5088fa7ef49a4b7e57e4a2c3ff9e46c48be2bd89ca5e701421cf204b83ed0	زه راغلی يم چې څه زده کړم	general	Self voice
abe3048c0c8c72495b80ad95c8a6fc80915eb574f6f3596040ff85d3b085fd5b	An English traveler observed peasants swinging from a tree in honor of St. George.		The Golden Bough
abe958ecccb1b5d9565fd056480d788b92a06eb2b838a39e78a415e4757e48fe	Waw'ekalia w'andu na magome gha tee.	general	Myself
abfe2f00a0c57ff8227327fa8b3e018df97794c9a3679c9e2123e7debf5d8813	Hola buena tarde gracias adios		Franca
ac0af7af6b28573fe6eec9d676bf30db03b4c849852f4da883d26296cc0a1dea	Jadore Wray	general	Self Citation
ac17b26ba1c4fecee407d98098d98e8b5313d8076b5fc4944333686621184fc6	Wow'ikwa ukaduka w'uli	general	Myself
ac2bfa00e95afff80438becab26bca00d12a8cff5499a77dcf9c82ee5d82907b	the target is covered in oil.		System Reference Document 5.1 Creative Commons
ac7254c9e7899163e2aa6a041fd7669ae87e0cbf5b67871d29876f0607a11f79	Kama mwakundane iyo yatosha.	general	Myself
ac92697cafa989891343ffa61d552ed7a2d3d5c319dedf3f2982b6201a31812e	Wadaobua kurama machi nakio.	general	Myself
ac9c006176d906f0715b334ee5ae145fca737beed59f132002b02039305ba145	کل میرے دوست کی سالگرہ ہے۔		mine
aca3624ca436fd6b4b8ebd1d92cdc7bd3cb8cad38ac593f8611807423840139e	Hi billy		Self 
acd42b4975be21befd3c3058bfd44f3ac20e710d7a9051a386a9f95ea9ead590	make a ranged attack against a creature or object		System Reference Document 5.1 Creative Commons
acecdc67bc44e688cdab901ee011bb57ad3e9bbd6dc529a81e35ebfde8095b11	Minetest is a nice game. And chooj is a nice client. Both ugly, however.	general	self
acf54471283100f1e3b79e35c193f31cb30b82dc376fb5e3c703a5f4b012b8c6	Nachi olegha kushomesha w'ana w'ape aw'a w'a w'aka.		self
ad081bdbfdd9bf60ce84b4d28782e8f6694adc55a8a08d16f6f39e86ca4601f0	W'edekunda kunywa machi gha modenyi.	general	Myself
ad47e09f3ca67fee00a2aa3c3b23de5a488b94ce1dad3e45be9a183cba85b710	Start a blog, YouTube channel, or podcast and create v 		Chat GPT
ad7a1ecc19ddb0dec57a20459ae0f7769738f0ce198317700cb2c7974e048dd3	W'edeka w'aw'ew'esera majibu.	general	Myself
ad8193f4d3d62d7df61bae6ee77df3ed27128c49743f123eb6d81a442013439a	Linux is an open-source Unix-like kernel		https://en.wikipedia.org/wiki/Linux
ad8e9c38e057a57ab51ea2a9d29f43606071e9e888ef2a2959fb0c3ebfbfe1a3	Nikamwada umanyaa.	general	Myself
ad8edcc71516232f4b14074573df7fca32942c7ca8f65a2f89735f918f0603d3	Woliw'a ukaw'ika maghi na mufu andu kumweri.	service_retail	Myself
ada95d8dd16f7630ee33c080695a8f741ba81b71621b7c5c4ee964325ce4af0a	 کثرت سے جانے والے مزارات میں سے ایک ہے		https://ur.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%DB%81%D8%AC%D9%88%DB%8C%D8%B1%DB%8C
adcf899545a191ccb0477aae66fb4ce1cfcbfe479dfda62922795fff0c8ad07f	Travel to the planes beyond the Material Plane can be accomplished		System Reference Document 5.1 Creative Commons
adebf0cea7f8d2543ebd7def5f720b05f8bba2e02a1a845dc3e2109083fbf938	Wocha na kizenya.	general	Myself
adf7a5d407b32dca97a370f28607825af62a2fe721423274812b549317ffb5d5	یہ تـو وقت کی سـازش ہےـ 		Self Citation
ae0380114c9bc59ce1293430700e9341fdb54563b33f2d5bc97424664f6feaff	W'edefungua chama che kita w'andu.	general	Myself
ae1c675fb1b9e340734a434fc0984e9c48bcb2ddcdc101459a22814693f992d6	Woko mundu ughorie wokunda kuhama izanga.	general	Myself
ae295e44d27352b7b23430f0accd54fe22815ba9bee154960e5bbc9bde93757e	سلام این یک متن فارسی است		https://www.aparat.com/hackamer
ae627f7f6242e8a4cab8dcd1e9a62dddecfea6aade98de4b60ecf520330fcf89	tributes not only after sad, look victory tributes! 		self citation
ae7a7f15a2c2473e5e2af5c86cbf4c273c833a864a7b6c5c7651a17f4e5ebbc2	. دنیا کو خوشبوداری سے دیکھیں۔ 		self
ae7aba2651f29eb0b7d028cce2f6c126d4a54daad2301696dd23714993e16411	Mami ghachua mbuw'enyi.	general	Myself
aebb21bbc6f038dbedca1e9592a5fc17bda84f75950341992f3e1fc32eda09e7	Olelwa kavui sa momu na mbua.	general	Myself
aed7fadc6421a00bad344be6307a2e3a66cf73716348ddcff7454181ce818d4a	When I try to call you it goes to our voicemail		self citation
aedf763cc36b5836109694013bc270c28ba1f46a436f0b11ff09c8fd9c675104	W'aw'enyelwa ni vua ndew'ikunde kuvimbia nyumba.	general	Myself
aeefc11d30dbfedd49c121f1a91d57c5102369fa8a7e6d033f225fc9a81e2f6f	Medieval, city view, sunset, lively marketplaces, traders, citizens, historical buildings, Charles Angrand style		me
af163559ab8d9e9838a48512230e8bde548e5b39ce5b95ca21065a014b1f1eb0	Wadabora ikanisenyi uw'eka.	general	Myself
af1cfa72d12bbd123b98f7476c6995dcad4993226e9cff598a2ba93cdc2d215d	My native is shahzeb Rehman 		I myself 
af2fe3851360ab9f63528ac7c255637f2b7256010699e5ad853e100dffd38a48	Mwaduma ani kwaw'o.	general	Myself
af52a241da5afe3942ccbbac5b1e8d9b5d0f03346cbb959911388e5ff06151e5	آپ میرے دولت خانے پر کب آئیں گےـ 		Self Citation
af6557dc96509a8724d849b359e31979dafec7a3fd8d0faabc6fb3da2e09bb5c	Wadaniuzira maka ghipoiye.	service_retail	Myself
